# Generated by rtusual2.m
# Shuttle distance (um)  Voltages: #1 #2 #3 #4 (centre)  (V)
   2.3336683e+02   5.2708488e+00  -4.6403455e+00  -2.6452022e+00   9.6300000e-01
   2.3517588e+02   5.2571554e+00  -4.7024438e+00  -2.5760765e+00   9.6300000e-01
   2.3698492e+02   5.2356891e+00  -4.7608285e+00  -2.5091212e+00   9.6300000e-01
   2.3879397e+02   5.2072378e+00  -4.8152938e+00  -2.4440286e+00   9.6300000e-01
   2.4060302e+02   5.1725894e+00  -4.8656342e+00  -2.3804911e+00   9.6300000e-01
   2.4241206e+02   5.1325317e+00  -4.9116438e+00  -2.3182009e+00   9.6300000e-01
   2.4422111e+02   5.0878528e+00  -4.9531171e+00  -2.2568503e+00   9.6300000e-01
   2.4603015e+02   5.0393405e+00  -4.9898483e+00  -2.1961315e+00   9.6300000e-01
   2.4783920e+02   4.9877826e+00  -5.0216318e+00  -2.1357369e+00   9.6300000e-01
   2.4964824e+02   4.9339671e+00  -5.0482619e+00  -2.0753587e+00   9.6300000e-01
   2.5145729e+02   4.8786819e+00  -5.0695328e+00  -2.0146892e+00   9.6300000e-01
   2.5326633e+02   4.8227149e+00  -5.0852390e+00  -1.9534207e+00   9.6300000e-01
   2.5507538e+02   4.7668540e+00  -5.0951747e+00  -1.8912454e+00   9.6300000e-01
   2.5688442e+02   4.7118870e+00  -5.0991342e+00  -1.8278556e+00   9.6300000e-01
   2.5869347e+02   4.6550114e+00  -5.0985796e+00  -1.7633588e+00   9.6300000e-01
   2.6050251e+02   4.5909180e+00  -5.0963569e+00  -1.6983861e+00   9.6300000e-01
   2.6231156e+02   4.5203730e+00  -5.0926521e+00  -1.6330390e+00   9.6300000e-01
   2.6412060e+02   4.4442474e+00  -5.0876041e+00  -1.5674086e+00   9.6300000e-01
   2.6592965e+02   4.3634121e+00  -5.0813519e+00  -1.5015857e+00   9.6300000e-01
   2.6773869e+02   4.2787380e+00  -5.0740343e+00  -1.4356611e+00   9.6300000e-01
   2.6954774e+02   4.1910960e+00  -5.0657901e+00  -1.3697259e+00   9.6300000e-01
   2.7135678e+02   4.1013571e+00  -5.0567583e+00  -1.3038710e+00   9.6300000e-01
   2.7316583e+02   4.0103920e+00  -5.0470777e+00  -1.2381873e+00   9.6300000e-01
   2.7497487e+02   3.9190718e+00  -5.0368872e+00  -1.1727656e+00   9.6300000e-01
   2.7678392e+02   3.8282674e+00  -5.0263257e+00  -1.1076969e+00   9.6300000e-01
   2.7859296e+02   3.7388497e+00  -5.0155321e+00  -1.0430722e+00   9.6300000e-01
   2.8040201e+02   3.6516895e+00  -5.0046452e+00  -9.7898227e-01   9.6300000e-01
   2.8221106e+02   3.5676579e+00  -4.9938040e+00  -9.1551811e-01   9.6300000e-01
   2.8402010e+02   3.4865562e+00  -4.9826416e+00  -8.5270704e-01   9.6300000e-01
   2.8582915e+02   3.4052049e+00  -4.9695857e+00  -7.9036006e-01   9.6300000e-01
   2.8763819e+02   3.3234759e+00  -4.9547449e+00  -7.2842385e-01   9.6300000e-01
   2.8944724e+02   3.2415489e+00  -4.9383826e+00  -6.6686158e-01   9.6300000e-01
   2.9125628e+02   3.1596035e+00  -4.9207622e+00  -6.0563641e-01   9.6300000e-01
   2.9306533e+02   3.0778193e+00  -4.9021472e+00  -5.4471149e-01   9.6300000e-01
   2.9487437e+02   2.9963758e+00  -4.8828009e+00  -4.8404999e-01   9.6300000e-01
   2.9668342e+02   2.9154528e+00  -4.8629868e+00  -4.2361506e-01   9.6300000e-01
   2.9849246e+02   2.8352297e+00  -4.8429684e+00  -3.6336987e-01   9.6300000e-01
   3.0030151e+02   2.7558863e+00  -4.8230091e+00  -3.0327756e-01   9.6300000e-01
   3.0211055e+02   2.6776020e+00  -4.8033722e+00  -2.4330132e-01   9.6300000e-01
   3.0391960e+02   2.6005566e+00  -4.7843212e+00  -1.8340428e-01   9.6300000e-01
   3.0572864e+02   2.5249295e+00  -4.7661196e+00  -1.2354962e-01   9.6300000e-01
   3.0753769e+02   2.4509005e+00  -4.7490308e+00  -6.3700487e-02   9.6300000e-01
   3.0934673e+02   2.3785203e+00  -4.7330886e+00  -3.8795519e-03   9.6300000e-01
   3.1115578e+02   2.3069226e+00  -4.7167518e+00   5.5506072e-02   9.6300000e-01
   3.1296482e+02   2.2359649e+00  -4.6998723e+00   1.1445167e-01   9.6300000e-01
   3.1477387e+02   2.1657118e+00  -4.6826812e+00   1.7305439e-01   9.6300000e-01
   3.1658291e+02   2.0962282e+00  -4.6654095e+00   2.3141138e-01   9.6300000e-01
   3.1839196e+02   2.0275789e+00  -4.6482881e+00   2.8961980e-01   9.6300000e-01
   3.2020101e+02   1.9598287e+00  -4.6315480e+00   3.4777680e-01   9.6300000e-01
   3.2201005e+02   1.8930425e+00  -4.6154202e+00   4.0597954e-01   9.6300000e-01
   3.2381910e+02   1.8272850e+00  -4.6001357e+00   4.6432516e-01   9.6300000e-01
